image,x1,y1,x2,y2,object_type,object_id,bx,by,bw,bh
Beverly_hills51.png,873,263,932,311,Palm Tree,2,0.628720238,0.317460317,0.043154762,0.063492063
Beverly_hills51.png,420,197,508,292,Palm Tree,2,0.280505952,0.197751323,0.06547619,0.125661376
Beverly_hills51.png,327,102,436,212,Palm Tree,2,0.203497024,0.062169312000000004,0.08110119,0.14550264599999999
Beverly_hills51.png,168,17,379,193,Palm Tree,2,0.046502975999999994,-0.093915344,0.156994048,0.232804233
Beverly_hills51.png,790,263,835,288,Street Lamp,3,0.571800595,0.333333333,0.033482143,0.031746032
Beverly_hills51.png,1220,459,1306,579,Trash Can,9,0.876488095,0.5277777779999999,0.063988095,0.158730159
Beverly_hills51.png,608,420,727,473,Car,0,0.408110119,0.5205026460000001,0.08854166699999999,0.07010582
Beverly_hills101.png,851,466,1333,741,Car,0,0.454613095,0.43452381,0.358630952,0.363756614
Beverly_hills101.png,681,464,735,565,Road Block,13,0.48772321399999996,0.546957672,0.039434524,0.133597884
Beverly_hills101.png,421,455,473,542,Road Block,13,0.294642857,0.5436507939999999,0.038690476,0.116402116
Beverly_hills101.png,256,454,286,528,Road Block,13,0.179315476,0.5515873020000001,0.022321429,0.097883598
Beverly_hills101.png,198,466,261,530,Trash Can,9,0.124627976,0.574074074,0.046875,0.084656085
Beverly_hills101.png,41,258,133,311,Street Sign,1,-0.003720238,0.308201058,0.06845238099999999,0.068783069
Beverly_hills101.png,0,29,60,101,Street Lamp,3,-0.021577381,-0.007936508,0.044642857,0.095238095
Beverly_hills115.png,300,407,415,492,Car,0,0.180431548,0.483465608,0.085565476,0.112433862
Beverly_hills115.png,231,412,325,489,Car,0,0.138020833,0.49537037,0.069196429,0.10185185199999999
Beverly_hills115.png,102,415,267,533,Car,0,0.014508928999999999,0.472222222,0.122767857,0.156084656
Beverly_hills115.png,4,426,75,543,Car,0,-0.0234375,0.48743386200000005,0.052827381,0.154761905
Beverly_hills115.png,638,421,663,442,Car,0,0.46651785700000004,0.542989418,0.017857143,0.027777778
Beverly_hills115.png,807,457,924,558,Road Block,13,0.55766369,0.537698413,0.087053571,0.133597884
Beverly_hills115.png,756,447,834,511,Road Block,13,0.53422619,0.548941799,0.058035714,0.084656085
Beverly_hills115.png,1096,405,1138,526,Pedestrian,6,0.800595238,0.45701058200000005,0.03125,0.16005291
Beverly_hills115.png,966,401,1005,491,Pedestrian,6,0.704985119,0.470899471,0.029017857,0.11904761900000001
Beverly_hills115.png,932,414,968,494,Pedestrian,6,0.681175595,0.494708995,0.026041667,0.105820106
Beverly_hills115.png,825,413,851,478,Pedestrian,6,0.604910714,0.505291005,0.019345238,0.084656085
Beverly_hills115.png,72,417,99,470,Pedestrian,6,0.043526786,0.5165343920000001,0.020089286,0.07010582
Beverly_hills115.png,44,412,78,477,Pedestrian,6,0.020089286,0.503306878,0.025297619,0.085978836
Beverly_hills115.png,617,423,635,459,Pedestrian,6,0.453125,0.535714286,0.013392857,0.047619048
Beverly_hills115.png,712,359,737,393,Traffic Lights,5,0.521205357,0.454365079,0.01860119,0.04365079400000001
Beverly_hills115.png,689,381,705,407,Traffic Lights,5,0.507440476,0.488095238,0.011904762,0.034391534
Beverly_hills115.png,629,340,648,366,Traffic Lights,5,0.4609375,0.43386243399999996,0.014136905,0.034391534
Beverly_hills115.png,457,381,475,405,Traffic Lights,5,0.334077381,0.489417989,0.013392857,0.031746032
Beverly_hills115.png,1146,232,1241,336,Street Sign,1,0.81733631,0.23809523800000001,0.070684524,0.137566138
Beverly_hills115.png,358,6,449,204,Street Sign,1,0.233630952,-0.12169312199999999,0.066964286,0.261904762
Beverly_hills115.png,252,7,339,199,Street Sign,1,0.154761905,-0.115740741,0.06547619,0.252645503
Beverly_hills115.png,533,246,577,335,Street Sign,1,0.380952381,0.266534392,0.032738095,0.11772486800000001
Beverly_hills115.png,485,242,530,335,Street Sign,1,0.34412202399999997,0.258597884,0.033482143,0.12301587300000001
Beverly_hills129.png,594,360,800,578,Car,0,0.365327381,0.333333333,0.15327381,0.288359788
Beverly_hills129.png,464,409,551,482,Car,0,0.313616071,0.492724868,0.06473214299999999,0.09656084699999999
Beverly_hills129.png,500,412,568,473,Car,0,0.347470238,0.50462963,0.050595238,0.080687831
Beverly_hills129.png,567,412,641,473,Car,0,0.394345238,0.50462963,0.055059524000000006,0.080687831
Beverly_hills129.png,835,469,1065,642,Road Block,13,0.536458333,0.5059523810000001,0.171130952,0.228835979
Beverly_hills129.png,776,446,852,527,Road Block,13,0.549107143,0.535714286,0.056547619,0.108465608
Beverly_hills129.png,1278,360,1338,584,Pedestrian,6,0.929315476,0.329365079,0.044642857,0.296296296
Beverly_hills129.png,1020,399,1061,503,Pedestrian,6,0.744419643,0.458994709,0.030505952000000003,0.137566138
Beverly_hills129.png,938,396,990,495,Pedestrian,6,0.679315476,0.457671958,0.038690476,0.132275132
Beverly_hills129.png,877,407,908,466,Pedestrian,6,0.642113095,0.501322751,0.022321429,0.076719577
Beverly_hills129.png,362,411,395,468,Pedestrian,6,0.2578125,0.5072751320000001,0.024553571,0.075396825
Beverly_hills129.png,666,206,726,237,Street Lamp,3,0.47395833299999995,0.251984127,0.044642857,0.041005291
Beverly_hills129.png,660,103,749,151,Street Lamp,3,0.45796131,0.105820106,0.066220238,0.063492063
Beverly_hills129.png,365,207,413,247,Street Lamp,3,0.253720238,0.246693122,0.035714286,0.054232804
Beverly_hills129.png,340,7,424,198,Street Sign,1,0.22247023800000001,-0.11706349199999999,0.0625,0.252645503
Beverly_hills129.png,235,7,321,201,Street Sign,1,0.14397321400000002,-0.11904761900000001,0.063244048,0.256613757
Beverly_hills129.png,154,165,215,306,Street Sign,1,0.09188988099999999,0.125,0.045386905,0.18650793699999998
Beverly_hills129.png,737,177,792,312,Street Sign,1,0.527901786,0.14484127,0.040922619,0.17857142899999998
Beverly_hills129.png,659,320,680,354,Traffic Lights,5,0.482514881,0.40079365100000003,0.015625,0.044973545
Beverly_hills129.png,412,372,432,395,Traffic Lights,5,0.29985119,0.478174603,0.014880952,0.03042328
Beverly_hills129.png,216,338,243,387,Traffic Lights,5,0.15066964300000002,0.41468254,0.020089286,0.064814815
Beverly_hills129.png,282,307,310,345,Traffic Lights,5,0.200520833,0.382275132,0.020089286,0.05026455
Beverly_hills303.png,804,386,1160,504,Bus,11,0.46651785700000004,0.43253968299999995,0.264880952,0.156084656
Beverly_hills303.png,476,436,890,743,Car,0,0.20089285699999998,0.373677249,0.30803571399999996,0.406084656
Beverly_hills303.png,156,366,508,639,Car,0,-0.014136905,0.303571429,0.261904762,0.36111111100000004
Beverly_hills303.png,1095,559,1184,742,Road Block,13,0.7823660709999999,0.6177248679999999,0.066220238,0.243386243
Beverly_hills303.png,914,642,1091,699,Road Block,13,0.61421131,0.812830688,0.131696429,0.075396825
Beverly_hills303.png,947,527,1007,670,Road Block,13,0.682291667,0.602513228,0.044642857,0.18915343899999998
Beverly_hills303.png,911,511,960,656,Road Block,13,0.660342262,0.580026455,0.036458332999999996,0.191798942
Beverly_hills303.png,882,500,923,623,Road Block,13,0.641741071,0.580026455,0.030505952000000003,0.16269841300000001
Beverly_hills303.png,857,488,888,605,Road Block,13,0.6268601189999999,0.5694444439999999,0.023065476,0.154761905
Beverly_hills303.png,834,470,847,527,Road Block,13,0.6164434520000001,0.58531746,0.009672619,0.075396825
Beverly_hills303.png,849,466,869,522,Road Block,13,0.625,0.5787037039999999,0.014880952,0.075396825
Beverly_hills303.png,870,470,887,517,Road Block,13,0.640997024,0.590608466,0.01264881,0.062169312000000004
Beverly_hills303.png,886,468,909,512,Road Block,13,0.651785714,0.591269841,0.016369048,0.058201058
Beverly_hills303.png,909,467,934,515,Road Block,13,0.667782738,0.587301587,0.01860119,0.063492063
Beverly_hills303.png,932,470,959,514,Road Block,13,0.683407738,0.592592593,0.020089286,0.058201058
Beverly_hills303.png,960,469,984,515,Road Block,13,0.705357143,0.591269841,0.017857143,0.06084656099999999
Beverly_hills303.png,987,470,1006,514,Road Block,13,0.7273065479999999,0.593915344,0.014136905,0.058201058
Beverly_hills303.png,1008,471,1033,520,Road Block,13,0.7414434520000001,0.590608466,0.01860119,0.064814815
Beverly_hills303.png,1033,473,1056,520,Road Block,13,0.76078869,0.59457672,0.017113095,0.062169312000000004
Beverly_hills303.png,1064,472,1091,520,Road Block,13,0.781622024,0.593915344,0.020089286,0.063492063
Beverly_hills303.png,748,345,778,392,Traffic Lights,5,0.545386905,0.424603175,0.022321429,0.063492063
Beverly_hills303.png,527,311,571,374,Traffic Lights,5,0.375744048,0.371031746,0.032738095,0.083333333
Beverly_hills303.png,617,284,662,365,Street Sign,1,0.44196428600000004,0.323412698,0.03422619,0.107142857
Beverly_hills303.png,1114,328,1163,415,Street Sign,1,0.8117559520000001,0.37830687799999996,0.035714286,0.113756614
Beverly_hills303.png,1200,373,1247,407,Street Sign,1,0.875372024,0.470899471,0.034970238,0.044973545
Beverly_hills303.png,952,9,1011,48,Street Lamp,3,0.6863839290000001,-0.013888889,0.04389881,0.051587302
Beverly_hills303.png,1172,47,1281,135,Palm Tree,2,0.832217262,0.005291005,0.08110119,0.116402116
Beverly_hills303.png,945,103,1027,172,Palm Tree,2,0.6726190479999999,0.091931217,0.061011905,0.09126984099999999
Beverly_hills303.png,914,77,1004,154,Palm Tree,2,0.6465773810000001,0.050925925999999996,0.066964286,0.10185185199999999
Beverly_hills303.png,702,4,819,77,Palm Tree,2,0.47991071399999996,-0.042989418,0.086309524,0.09656084699999999
Beverly_hills303.png,1192,227,1254,279,Palm Tree,2,0.864583333,0.265873016,0.046130952,0.068783069
Beverly_hills303.png,108,165,180,212,Street Sign,1,0.053571429000000004,0.18650793699999998,0.053571429000000004,0.063492063
Beverly_hills303.png,26,108,103,162,Street Sign,1,-0.009300595,0.108465608,0.057291667000000004,0.071428571
Beverly_hills303.png,644,226,675,260,Street Lamp,3,0.467633929,0.27579365100000003,0.023065476,0.046296295999999994
Beverly_hills303.png,406,402,561,473,Car,0,0.24441964300000002,0.48478836,0.11532738099999999,0.093915344
Beverly_hills317.png,819,379,1116,481,Car,0,0.498883929,0.435185185,0.22098214300000002,0.134920635
Beverly_hills317.png,994,359,1263,465,Car,0,0.639508929,0.406084656,0.20014881,0.14021164
Beverly_hills317.png,1209,378,1338,475,Car,0,0.8515625,0.43716931200000003,0.095982143,0.128306878
Beverly_hills317.png,588,401,655,460,Car,0,0.41369047600000003,0.49338624299999995,0.049107143,0.076719577
Beverly_hills317.png,508,393,579,450,Car,0,0.3515625,0.483465608,0.052827381,0.075396825
Beverly_hills317.png,484,409,521,441,Car,0,0.34635416700000005,0.521164021,0.027529762000000003,0.042328042
Beverly_hills317.png,377,409,421,447,Car,0,0.264880952,0.517195767,0.032738095,0.05026455
Beverly_hills317.png,336,412,385,449,Car,0,0.232514881,0.5205026460000001,0.036458332999999996,0.048941799
Beverly_hills317.png,251,395,336,469,Car,0,0.154761905,0.47288359799999996,0.063988095,0.099206349
Beverly_hills317.png,432,417,468,444,Car,0,0.308779762,0.533730159,0.026785714,0.035714286
Beverly_hills317.png,1041,22,1105,124,Traffic Lights,5,0.7507440479999999,-0.038359788,0.047619048,0.134920635
Beverly_hills317.png,901,104,975,267,Traffic Lights,5,0.64360119,0.029761905,0.055059524000000006,0.21560846600000003
Beverly_hills317.png,808,119,904,274,Traffic Lights,5,0.566220238,0.056216931,0.071428571,0.205026455
Beverly_hills317.png,679,326,703,369,Traffic Lights,5,0.496279762,0.402777778,0.017857143,0.056878307
Beverly_hills317.png,795,298,835,360,Traffic Lights,5,0.5773809520000001,0.354497354,0.029761905,0.082010582
Beverly_hills317.png,474,254,506,306,Traffic Lights,5,0.34040178600000004,0.301587302,0.024553571,0.068783069
Beverly_hills317.png,355,252,392,305,Traffic Lights,5,0.25037202399999997,0.30026455,0.027529762000000003,0.068783069
Beverly_hills317.png,955,74,1084,142,Street Sign,1,0.6633184520000001,0.054232804,0.095982143,0.08994709
Beverly_hills317.png,554,309,633,337,Street Sign,1,0.3828125,0.389550265,0.058779762,0.038359788
Beverly_hills317.png,665,297,696,319,Street Sign,1,0.483258929,0.377645503,0.023065476,0.03042328
Beverly_hills317.png,509,269,539,306,Street Sign,1,0.36755952399999997,0.333333333,0.022321429,0.047619048
Beverly_hills317.png,150,69,222,123,Palm Tree,2,0.084449405,0.056878307,0.054315475999999994,0.071428571
Beverly_hills317.png,113,97,191,168,Palm Tree,2,0.056175595,0.080687831,0.057291667000000004,0.095238095
Beverly_hills317.png,522,176,576,206,Street Lamp,3,0.369047619,0.212962963,0.040178571,0.03968254
Beverly_hills317.png,547,366,562,382,Traffic Lights,5,0.402157738,0.473544974,0.011160713999999999,0.021164021
Beverly_hills317.png,510,365,525,383,Traffic Lights,5,0.37462797600000003,0.470899471,0.011160713999999999,0.023809524
Beverly_hills329.png,1064,458,1326,726,Car,0,0.694940476,0.42989418,0.194940476,0.354497354
Beverly_hills329.png,890,399,1229,619,Car,0,0.535714286,0.38425925899999996,0.25297619,0.28968254
Beverly_hills329.png,840,444,987,551,Car,0,0.5703125,0.5165343920000001,0.109375,0.14153439199999998
Beverly_hills329.png,807,440,911,519,Car,0,0.5625,0.531084656,0.077380952,0.104497354
Beverly_hills329.png,520,415,623,516,Car,0,0.34821428600000004,0.48214285700000004,0.077380952,0.133597884
Beverly_hills329.png,347,399,562,588,Car,0,0.178199405,0.404100529,0.15997023800000001,0.25
Beverly_hills329.png,12,432,372,741,Car,0,-0.125,0.36706349200000005,0.267857143,0.408730159
Beverly_hills329.png,782,331,838,354,Street Sign,1,0.561011905,0.423941799,0.041666667000000004,0.03042328
Beverly_hills329.png,741,123,847,226,Palm Tree,2,0.511904762,0.095899471,0.078869048,0.136243386
Beverly_hills329.png,735,224,820,298,Palm Tree,2,0.515252976,0.246693122,0.063244048,0.099206349
Beverly_hills329.png,386,170,521,274,Palm Tree,2,0.236979167,0.156084656,0.100446429,0.137566138
Beverly_hills329.png,495,232,575,306,Palm Tree,2,0.33854166700000005,0.25925925899999996,0.05952381,0.097883598
Beverly_hills329.png,558,322,614,368,Palm Tree,2,0.394345238,0.395502646,0.041666667000000004,0.06084656099999999
Beverly_hills329.png,207,13,399,122,Palm Tree,2,0.083333333,-0.052910053,0.14285714300000002,0.14285714300000002
Beverly_hills329.png,630,326,822,579,Minivan,4,0.396949405,0.26388888899999996,0.14360119,0.334656085
Beverly_hills9.png,994,480,1065,572,Road Block,13,0.71391369,0.574074074,0.052827381,0.12169312199999999
Beverly_hills9.png,1090,508,1174,609,Road Block,13,0.7805059520000001,0.60515873,0.0625,0.133597884
Beverly_hills9.png,1243,536,1338,669,Road Block,13,0.889136905,0.622354497,0.071428571,0.175925926
Beverly_hills9.png,-1,496,13,570,Road Block,13,-0.006324405,0.6084656079999999,0.011160713999999999,0.097883598
Beverly_hills9.png,784,407,1013,582,Car,0,0.498139881,0.423941799,0.170386905,0.23148148100000002
Beverly_hills9.png,735,419,870,524,Car,0,0.496279762,0.48478836,0.101190476,0.13888888900000002
Beverly_hills9.png,33,365,387,617,Car,0,-0.106026786,0.317460317,0.26264881,0.333333333
Beverly_hills9.png,325,444,417,497,Road Block,13,0.208333333,0.5515873020000001,0.06845238099999999,0.071428571
Beverly_hills9.png,421,439,489,474,Road Block,13,0.287946429,0.557539683,0.050595238,0.046296295999999994
Beverly_hills9.png,728,427,796,480,Car,0,0.517113095,0.531084656,0.050595238,0.07010582
Beverly_hills9.png,710,433,770,476,Car,0,0.5070684520000001,0.5462962960000001,0.04389881,0.055555556
Beverly_hills9.png,655,431,702,466,Car,0,0.470610119,0.548280423,0.034970238,0.046296295999999994
Beverly_hills9.png,737,387,756,414,Traffic Lights,5,0.541294643,0.494047619,0.014136905,0.035714286
Beverly_hills9.png,677,351,702,382,Traffic Lights,5,0.49516369,0.443783069,0.01860119,0.041005291
Beverly_hills9.png,547,92,631,258,Street Sign,1,0.376488095,0.011904762,0.0625,0.21957672
Beverly_hills9.png,456,84,542,270,Street Sign,1,0.30803571399999996,-0.010582011,0.063988095,0.24603174600000002
Beverly_hills9.png,620,278,656,362,Street Sign,1,0.44866071399999996,0.313492063,0.026785714,0.111111111
Beverly_hills9.png,573,277,621,367,Street Sign,1,0.40848214299999996,0.308201058,0.035714286,0.11904761900000001
Beverly_hills9.png,20,422,58,519,Pedestrian,6,0.000372024,0.49537037,0.029017857,0.128306878
Beverly_hills9.png,43,419,89,516,Pedestrian,6,0.015625,0.491402116,0.03422619,0.128306878
Beverly_hills9.png,83,418,137,514,Pedestrian,6,0.042410714,0.491402116,0.040178571,0.125661376
Beverly_hills9.png,879,86,1077,284,Palm Tree,2,0.580357143,-0.017195767,0.147321429,0.261904762
Beverly_hills9.png,790,186,950,307,Palm Tree,2,0.529017857,0.16732804199999998,0.11904761900000001,0.16005291
Beverly_hills9.png,244,161,394,281,Palm Tree,2,0.125744048,0.132936508,0.111607143,0.16005291
Beverly_hills9.png,38,58,269,274,Palm Tree,2,-0.056919643,-0.066137566,0.171875,0.28571428600000004
Beverly_hills9.png,575,0,704,62,Street Lamp,3,0.37983631,-0.041666667000000004,0.095982143,0.083333333
Beverly_hills9.png,709,286,760,321,Street Lamp,3,0.5096726189999999,0.356481481,0.037202381,0.046296295999999994
Beverly_hills301.png,473,428,893,732,Car,0,0.195684524,0.366402116,0.3125,0.40211640200000004
Beverly_hills301.png,15,335,464,674,Car,0,-0.155133929,0.220238095,0.334077381,0.44841269799999994
Beverly_hills301.png,1083,562,1146,746,Road Block,13,0.783110119,0.6230158729999999,0.046875,0.243386243
Beverly_hills301.png,903,633,1070,682,Road Block,13,0.610863095,0.80489418,0.123511905,0.064814815
Beverly_hills301.png,948,514,991,659,Road Block,13,0.689360119,0.58531746,0.031994048,0.191798942
Beverly_hills301.png,909,503,950,630,Road Block,13,0.661830357,0.580687831,0.030505952000000003,0.16931216899999998
Beverly_hills301.png,877,492,913,610,Road Block,13,0.640252976,0.574074074,0.026041667,0.156084656
Beverly_hills301.png,855,482,885,590,Road Block,13,0.625,0.567460317,0.022321429,0.14285714300000002
Beverly_hills301.png,819,460,836,518,Road Block,13,0.603050595,0.57010582,0.01264881,0.076719577
Beverly_hills301.png,830,460,851,515,Road Block,13,0.610491071,0.572089947,0.015625,0.07275132299999999
Beverly_hills301.png,842,461,865,517,Road Block,13,0.618675595,0.574074074,0.017113095,0.074074074
Beverly_hills301.png,864,460,885,514,Road Block,13,0.63578869,0.574074074,0.015625,0.071428571
Beverly_hills301.png,882,462,907,509,Road Block,13,0.6465773810000001,0.5813492060000001,0.019345238,0.062169312000000004
Beverly_hills301.png,910,461,932,514,Road Block,13,0.66889881,0.57473545,0.016369048,0.07010582
Beverly_hills301.png,930,467,956,512,Road Block,13,0.682291667,0.587962963,0.019345238,0.05952381
Beverly_hills301.png,953,469,978,519,Road Block,13,0.699404762,0.586640212,0.019345238,0.067460317
Beverly_hills301.png,983,468,1003,515,Road Block,13,0.724702381,0.589285714,0.014880952,0.062169312000000004
Beverly_hills301.png,1007,470,1029,517,Road Block,13,0.7410714290000001,0.590608466,0.016369048,0.062169312000000004
Beverly_hills301.png,1033,471,1052,517,Road Block,13,0.761532738,0.592592593,0.014136905,0.06084656099999999
Beverly_hills301.png,1062,469,1084,519,Road Block,13,0.781622024,0.586640212,0.017113095,0.067460317
Beverly_hills301.png,1205,447,1253,476,Car,0,0.878720238,0.5734126979999999,0.035714286,0.038359788
Beverly_hills301.png,1168,446,1217,477,Car,0,0.8515625,0.571428571,0.036458332999999996,0.03968254
Beverly_hills301.png,919,443,1023,489,Car,0,0.646205357,0.55489418,0.076636905,0.062169312000000004
Beverly_hills301.png,750,345,780,385,Traffic Lights,5,0.546875,0.42989418,0.022321429,0.052910053
Beverly_hills301.png,534,313,571,372,Traffic Lights,5,0.383556548,0.376322751,0.027529762000000003,0.078042328
Beverly_hills301.png,1183,44,1280,131,Palm Tree,2,0.844122024,0.001984127,0.07217261900000001,0.115079365
Beverly_hills301.png,920,82,995,135,Palm Tree,2,0.657738095,0.07275132299999999,0.055059524000000006,0.071428571
Beverly_hills301.png,948,98,1022,160,Palm Tree,2,0.677827381,0.08862433900000001,0.055059524000000006,0.082010582
Beverly_hills301.png,719,7,827,72,Palm Tree,2,0.49479166700000005,-0.031746032,0.08035714299999999,0.084656085
Beverly_hills301.png,943,7,1054,53,Street Lamp,3,0.660342262,-0.021164021,0.082589286,0.06084656099999999
Beverly_hills301.png,1107,321,1162,429,Street Sign,1,0.803199405,0.354497354,0.040922619,0.14285714300000002
Beverly_hills301.png,1201,370,1245,401,Street Sign,1,0.8783482140000001,0.468915344,0.031994048,0.041005291
Beverly_hills301.png,618,283,661,365,Street Sign,1,0.443824405,0.321428571,0.031994048,0.108465608
Beverly_hills301.png,137,159,188,212,Street Sign,1,0.08296131,0.174603175,0.037946429,0.071428571
Beverly_hills301.png,43,108,106,156,Street Sign,1,0.008556548,0.112433862,0.046875,0.063492063
Beverly_hills301.png,629,226,683,263,Palm Tree,2,0.44866071399999996,0.27380952399999997,0.040178571,0.05026455
Beverly_hills315.png,924,480,1016,609,Fire Hydrant,7,0.654017857,0.549603175,0.06845238099999999,0.17063492100000002
Beverly_hills315.png,1195,7,1310,183,Traffic Lights,5,0.8470982140000001,-0.107142857,0.085565476,0.232804233
Beverly_hills315.png,1119,11,1197,277,Traffic Lights,5,0.804315476,-0.161375661,0.058035714,0.351851852
Beverly_hills315.png,708,310,789,333,Street Sign,1,0.49665178600000004,0.39616402100000003,0.060267857,0.03042328
Beverly_hills315.png,731,351,789,398,Street Sign,1,0.522321429,0.43253968299999995,0.043154762,0.063492063
Beverly_hills315.png,1163,319,1247,421,Street Sign,1,0.834077381,0.35383597899999997,0.0625,0.136243386
Beverly_hills315.png,659,432,700,466,Car,0,0.47619047600000003,0.548941799,0.029761905,0.044973545
Beverly_hills315.png,604,427,658,468,Car,0,0.43005952399999997,0.539021164,0.040178571,0.054232804
Beverly_hills315.png,562,427,607,468,Car,0,0.40104166700000005,0.539021164,0.03422619,0.054232804
Beverly_hills315.png,223,432,326,503,Car,0,0.127604167,0.523809524,0.076636905,0.095238095
Beverly_hills315.png,29,434,212,527,Car,0,-0.045386905,0.512566138,0.135416667,0.12301587300000001
Beverly_hills315.png,542,426,574,453,Car,0,0.391369048,0.545634921,0.023809524,0.035714286
Beverly_hills315.png,621,10,707,94,Palm Tree,2,0.430803571,-0.041005291,0.063988095,0.111111111
Beverly_hills315.png,644,173,718,238,Palm Tree,2,0.451636905,0.187169312,0.055059524000000006,0.085978836
Beverly_hills315.png,665,259,713,307,Palm Tree,2,0.47693452399999997,0.312169312,0.035714286,0.063492063
Beverly_hills315.png,443,221,493,261,Palm Tree,2,0.311011905,0.265873016,0.037202381,0.052910053
Beverly_hills315.png,87,254,146,356,Street Sign,1,0.042782738,0.268518519,0.04389881,0.134920635
Beverly_hills103.png,394,403,565,532,Car,0,0.229166667,0.447751323,0.12797619,0.17063492100000002
Beverly_hills103.png,542,421,617,476,Car,0,0.376488095,0.5205026460000001,0.055059524000000006,0.07275132299999999
Beverly_hills103.png,591,415,636,459,Car,0,0.422619048,0.521164021,0.03422619,0.058201058
Beverly_hills103.png,768,428,834,475,Car,0,0.546875,0.536375661,0.049107143,0.062169312000000004
Beverly_hills103.png,687,426,742,469,Car,0,0.491443452,0.536375661,0.040922619,0.056878307
Beverly_hills103.png,315,402,401,455,Car,0,0.203125,0.498015873,0.063988095,0.07010582
Beverly_hills103.png,232,412,305,446,Car,0,0.14546131,0.5218253970000001,0.054315475999999994,0.046296295999999994
Beverly_hills103.png,730,347,755,372,Traffic Lights,5,0.533482143,0.44179894200000003,0.019345238,0.034391534
Beverly_hills103.png,819,396,839,427,Traffic Lights,5,0.603050595,0.505291005,0.014136905,0.03968254
Beverly_hills103.png,657,368,678,400,Traffic Lights,5,0.48102678600000004,0.466931217,0.015625,0.042328042
Beverly_hills103.png,1176,123,1264,303,Street Sign,1,0.843377976,0.044973545,0.06473214299999999,0.23809523800000001
Beverly_hills103.png,1173,227,1306,281,Street Sign,1,0.824032738,0.265873016,0.09895833300000001,0.071428571
Beverly_hills103.png,768,370,804,388,Street Sign,1,0.558779762,0.476851852,0.026785714,0.025132275
Beverly_hills103.png,631,343,705,370,Street Sign,1,0.44270833299999995,0.435846561,0.055059524000000006,0.035714286
Beverly_hills103.png,313,319,381,351,Street Sign,1,0.208333333,0.40211640200000004,0.050595238,0.042328042
Beverly_hills103.png,806,85,863,143,Flag,8,0.579613095,0.074074074,0.041666667000000004,0.076719577
Beverly_hills103.png,737,148,811,210,Palm Tree,2,0.52046131,0.156084656,0.055803570999999996,0.082010582
Beverly_hills103.png,768,203,819,251,Palm Tree,2,0.552455357,0.23809523800000001,0.037946429,0.063492063
Beverly_hills103.png,730,210,781,254,Palm Tree,2,0.523809524,0.25,0.038690476,0.058201058
Beverly_hills103.png,176,165,294,246,Palm Tree,2,0.08779761900000001,0.166005291,0.08779761900000001,0.107142857
Beverly_hills103.png,1049,428,1071,483,Pedestrian,6,0.771949405,0.529761905,0.017113095,0.07275132299999999
Beverly_hills103.png,1024,435,1049,480,Pedestrian,6,0.753720238,0.545634921,0.017857143,0.05952381
Beverly_hills103.png,1003,428,1028,480,Pedestrian,6,0.7377232140000001,0.531746032,0.01860119,0.068783069
Beverly_hills103.png,968,428,987,474,Pedestrian,6,0.713169643,0.535714286,0.014136905,0.06084656099999999
Beverly_hills103.png,935,429,954,478,Pedestrian,6,0.6882440479999999,0.53505291,0.014880952,0.064814815
Beverly_hills103.png,916,430,944,477,Pedestrian,6,0.671875,0.537698413,0.020833333,0.062169312000000004
Beverly_hills103.png,835,422,856,459,Pedestrian,6,0.613467262,0.533730159,0.015625,0.048941799
Beverly_hills103.png,208,401,234,448,Pedestrian,6,0.145833333,0.498677249,0.019345238,0.063492063
Beverly_hills103.png,186,402,214,452,Pedestrian,6,0.12872023800000001,0.5,0.020833333,0.066137566
Beverly_hills103.png,278,402,309,449,Pedestrian,6,0.19642857100000002,0.5019841270000001,0.022321429,0.062169312000000004
Beverly_hills103.png,325,408,349,453,Pedestrian,6,0.232886905,0.509920635,0.017857143,0.05952381
Beverly_hills103.png,309,407,333,450,Pedestrian,6,0.22172619,0.511243386,0.017857143,0.056878307
Beverly_hills103.png,320,217,434,297,Palm Tree,2,0.195684524,0.235449735,0.084821429,0.105820106
Beverly_hills103.png,239,239,312,311,Palm Tree,2,0.15141369,0.268518519,0.054315475999999994,0.095238095
Beverly_hills103.png,339,209,401,231,Street Lamp,3,0.229910714,0.263227513,0.046130952,0.029100529
Beverly_hills103.png,810,249,870,283,Street Lamp,3,0.58110119,0.308201058,0.044642857,0.044973545
Beverly_hills117.png,1064,464,1134,571,Trash Can,9,0.7667410709999999,0.542989418,0.051339286,0.14153439199999998
Beverly_hills117.png,1041,419,1077,500,Pedestrian,6,0.761904762,0.500661376,0.026785714,0.107142857
Beverly_hills117.png,1010,416,1042,494,Pedestrian,6,0.73921131,0.498677249,0.024553571,0.103174603
Beverly_hills117.png,954,436,1008,523,Pedestrian,6,0.69047619,0.521164021,0.040178571,0.113756614
Beverly_hills117.png,963,435,1003,514,Pedestrian,6,0.701636905,0.524470899,0.029761905,0.104497354
Beverly_hills117.png,807,393,886,628,Pedestrian,6,0.5710565479999999,0.366402116,0.058779762,0.30952381
Beverly_hills117.png,752,430,827,610,Pedestrian,6,0.532738095,0.451058201,0.055059524000000006,0.23809523800000001
Beverly_hills117.png,540,436,604,599,Pedestrian,6,0.37760416700000005,0.468915344,0.048363095,0.21560846600000003
Beverly_hills117.png,66,433,112,514,Pedestrian,6,0.032738095,0.521164021,0.03422619,0.105820106
